	time	vol	rpm	duty
32	18621.0	623.0	0.0	0.0
33	19123.0	623.0	0.0	0.0
34	19628.0	623.0	0.0	0.0
35	20132.0	624.0	0.0	0.0
36	20634.0	624.0	0.0	0.0
37	21136.0	624.0	0.0	0.0
38	21638.0	624.0	0.0	0.0
39	22144.0	623.0	0.0	0.0
40	22648.0	624.0	0.0	0.0
41	23153.0	624.0	0.0	0.0
42	23658.0	624.0	0.0	0.0
43	24163.0	624.0	0.0	0.0
44	24665.0	623.0	0.0	0.0
45	25169.0	623.0	0.0	0.0
46	25671.0	624.0	0.0	0.0
47	26173.0	624.0	0.0	0.0
48	26675.0	624.0	0.0	0.0
49	27180.0	623.0	0.0	0.0
50	27684.0	624.0	0.0	0.0
51	28186.0	624.0	0.0	0.0
52	28688.0	624.0	0.0	0.0
53	29190.0	624.0	0.0	0.0
54	29694.0	623.0	0.0	0.0
55	30200.0	624.0	0.0	0.0
56	30705.0	624.0	0.0	0.0
57	31210.0	624.0	0.0	0.0
58	31715.0	624.0	0.0	0.0
59	32220.0	624.0	0.0	0.0
60	32724.0	624.0	0.0	0.0
61	33229.0	624.0	0.0	0.0
62	33731.0	623.0	0.0	0.0
63	34233.0	624.0	0.0	0.0
64	34735.0	624.0	0.0	0.0
65	35239.0	624.0	0.0	0.0
66	35741.0	624.0	0.0	0.0
67	36243.0	624.0	0.0	0.0
68	36745.0	624.0	0.0	0.0
69	37250.0	624.0	0.0	0.0
70	37754.0	624.0	0.0	0.0
71	38256.0	624.0	0.0	0.0
72	38758.0	625.0	0.0	0.0
73	39260.0	624.0	0.0	0.0
74	39764.0	624.0	0.0	0.0
75	40269.0	625.0	0.0	0.0
76	40771.0	625.0	0.0	0.0
77	41273.0	624.0	0.0	0.0
78	41775.0	625.0	0.0	0.0
79	42279.0	625.0	0.0	0.0
80	42781.0	625.0	0.0	0.0
81	43283.0	625.0	0.0	0.0
82	43785.0	625.0	0.0	0.0
83	44290.0	625.0	0.0	0.0
84	44794.0	625.0	0.0	0.0
85	45296.0	624.0	0.0	0.0
86	45798.0	625.0	0.0	0.0
87	46300.0	625.0	0.0	0.0
88	46804.0	625.0	0.0	0.0
89	47309.0	625.0	0.0	0.0
90	47811.0	625.0	0.0	0.0
91	48313.0	625.0	0.0	0.0
92	48815.0	625.0	0.0	0.0
93	49319.0	625.0	0.0	0.0
94	49821.0	625.0	0.0	0.0
95	50323.0	625.0	0.0	0.0
96	50825.0	625.0	0.0	0.0
97	51330.0	625.0	0.0	0.0
98	51834.0	625.0	0.0	0.0
99	52336.0	625.0	0.0	0.0
100	52838.0	625.0	0.0	0.0
101	53340.0	625.0	0.0	0.0
102	53844.0	625.0	0.0	0.0
103	54349.0	625.0	0.0	0.0
104	54851.0	625.0	0.0	0.0
105	55353.0	625.0	0.0	0.0
106	55855.0	625.0	0.0	0.0
107	56359.0	625.0	0.0	0.0
108	56861.0	625.0	0.0	0.0
109	57363.0	625.0	0.0	0.0
110	57865.0	625.0	0.0	0.0
111	58370.0	625.0	0.0	0.0
112	58874.0	625.0	0.0	0.0
113	59376.0	625.0	0.0	0.0
114	59878.0	625.0	0.0	0.0
115	60380.0	625.0	0.0	0.0
116	60884.0	625.0	0.0	0.0
117	61389.0	625.0	0.0	0.0
118	61891.0	625.0	0.0	0.0
119	62393.0	625.0	0.0	0.0
120	62895.0	625.0	0.0	0.0
121	63399.0	626.0	0.0	0.0
122	63901.0	625.0	0.0	0.0
123	64403.0	625.0	0.0	0.0
124	64905.0	626.0	0.0	0.0
125	65410.0	626.0	0.0	0.0
126	65914.0	625.0	0.0	0.0
127	66416.0	625.0	0.0	0.0
128	66918.0	625.0	0.0	0.0
129	67420.0	625.0	0.0	0.0
130	67924.0	626.0	0.0	0.0
131	68429.0	626.0	0.0	0.0
132	68931.0	626.0	0.0	0.0
133	69433.0	625.0	0.0	0.0
134	69935.0	626.0	0.0	0.0
135	70439.0	626.0	0.0	0.0
136	70941.0	626.0	0.0	0.0
137	71443.0	626.0	0.0	0.0
138	71945.0	626.0	0.0	0.0
139	72450.0	625.0	0.0	0.0
140	72954.0	625.0	0.0	0.0
141	73456.0	625.0	0.0	0.0
142	73958.0	625.0	0.0	0.0
143	74460.0	626.0	0.0	0.0
144	74964.0	626.0	0.0	0.0
145	75469.0	625.0	0.0	0.0
146	75971.0	626.0	0.0	0.0
147	76473.0	626.0	0.0	0.0
148	76975.0	626.0	0.0	0.0
149	77479.0	626.0	0.0	0.0
150	77981.0	626.0	0.0	0.0
151	78483.0	626.0	0.0	0.0
152	78985.0	626.0	0.0	0.0
153	79490.0	626.0	0.0	0.0
154	79994.0	626.0	0.0	0.0
155	80496.0	627.0	0.0	0.0
156	80998.0	626.0	0.0	0.0
157	81500.0	626.0	0.0	0.0
158	82004.0	626.0	0.0	0.0
159	82509.0	626.0	0.0	0.0
160	83011.0	626.0	0.0	0.0
161	83513.0	626.0	0.0	0.0
162	84015.0	626.0	0.0	0.0
163	84519.0	626.0	0.0	0.0
164	85021.0	627.0	0.0	0.0
165	85523.0	627.0	0.0	0.0
166	86025.0	627.0	0.0	0.0
167	86530.0	627.0	0.0	0.0
168	87034.0	626.0	0.0	0.0
169	87536.0	626.0	0.0	0.0
170	88038.0	627.0	0.0	0.0
171	88540.0	627.0	0.0	0.0
172	89044.0	627.0	0.0	0.0
173	89549.0	627.0	0.0	0.0
174	90051.0	627.0	0.0	0.0
175	90553.0	627.0	0.0	0.0
176	91055.0	627.0	0.0	0.0
177	91559.0	627.0	0.0	0.0
178	92061.0	627.0	0.0	0.0
179	92563.0	627.0	0.0	0.0
180	93065.0	628.0	0.0	0.0
181	93570.0	627.0	0.0	0.0
182	94074.0	627.0	0.0	0.0
183	94576.0	627.0	0.0	0.0
184	95078.0	627.0	0.0	0.0
185	95580.0	627.0	0.0	0.0
186	96084.0	627.0	0.0	0.0
187	96589.0	627.0	0.0	0.0
188	97091.0	627.0	0.0	0.0
189	97593.0	627.0	0.0	0.0
190	98095.0	627.0	0.0	0.0
191	98599.0	628.0	0.0	0.0
192	99101.0	627.0	0.0	0.0
193	99603.0	628.0	0.0	0.0
194	100105.0	627.0	0.0	0.0
195	100610.0	627.0	0.0	0.0
196	101115.0	627.0	0.0	0.0
197	101620.0	627.0	0.0	0.0
198	102125.0	627.0	0.0	0.0
199	102630.0	627.0	0.0	0.0
200	103132.0	627.0	0.0	0.0
201	103636.0	627.0	0.0	0.0
202	104141.0	627.0	0.0	0.0
203	104643.0	626.0	0.0	0.0
204	105145.0	627.0	0.0	0.0
205	105647.0	626.0	0.0	0.0
206	106152.0	627.0	0.0	0.0
207	106657.0	627.0	0.0	0.0
208	107162.0	626.0	0.0	0.0
209	107667.0	626.0	0.0	0.0
210	108169.0	626.0	0.0	0.0
211	108674.0	626.0	0.0	0.0
212	109178.0	626.0	0.0	0.0
213	109680.0	626.0	0.0	0.0
214	110182.0	626.0	0.0	0.0
215	110684.0	626.0	0.0	0.0
216	111190.0	626.0	0.0	0.0
217	111694.0	625.0	0.0	0.0
218	112199.0	626.0	0.0	0.0
219	112704.0	626.0	0.0	0.0
220	113206.0	626.0	0.0	0.0
221	113708.0	626.0	0.0	0.0
222	114212.0	625.0	0.0	0.0
223	114714.0	626.0	0.0	0.0
224	115216.0	626.0	0.0	0.0
225	115718.0	625.0	0.0	0.0
226	116222.0	626.0	0.0	0.0
227	116728.0	626.0	0.0	0.0
228	117233.0	626.0	0.0	0.0
229	117738.0	626.0	0.0	0.0
230	118243.0	626.0	0.0	0.0
231	118745.0	626.0	0.0	0.0
232	119249.0	625.0	0.0	0.0
233	119751.0	626.0	0.0	0.0
234	120253.0	626.0	0.0	0.0
235	120755.0	626.0	0.0	0.0
236	121260.0	626.0	0.0	0.0
237	121765.0	626.0	0.0	0.0
238	122270.0	630.0	0.0	15.0
239	122775.0	627.0	180.0	15.0
240	123279.0	626.0	360.0	15.0
241	123784.0	625.0	300.0	15.0
242	124289.0	625.0	300.0	15.0
243	124793.0	625.0	300.0	15.0
244	125298.0	624.0	300.0	15.0
245	125802.0	624.0	240.0	15.0
246	126307.0	623.0	240.0	15.0
247	126812.0	623.0	240.0	15.0
248	127316.0	623.0	240.0	15.0
249	127821.0	622.0	240.0	15.0
250	128326.0	622.0	240.0	15.0
251	128831.0	622.0	240.0	15.0
252	129336.0	621.0	240.0	15.0
253	129841.0	620.0	240.0	15.0
254	130345.0	621.0	180.0	15.0
255	130849.0	620.0	240.0	15.0
256	131354.0	619.0	240.0	15.0
257	131859.0	619.0	240.0	15.0
258	132361.0	619.0	180.0	15.0
259	132866.0	619.0	240.0	15.0
260	133370.0	619.0	240.0	15.0
261	133875.0	618.0	180.0	15.0
262	134380.0	617.0	240.0	15.0
263	134885.0	617.0	240.0	15.0
264	135390.0	617.0	180.0	15.0
265	135895.0	616.0	240.0	15.0
266	136398.0	617.0	240.0	15.0
267	136903.0	616.0	180.0	15.0
268	137408.0	615.0	240.0	15.0
269	137913.0	615.0	240.0	15.0
270	138415.0	615.0	180.0	15.0
271	138919.0	615.0	240.0	15.0
272	139424.0	615.0	240.0	15.0
273	139929.0	613.0	180.0	15.0
274	140434.0	614.0	240.0	15.0
275	140939.0	614.0	240.0	15.0
276	141444.0	614.0	180.0	15.0
277	141948.0	614.0	240.0	15.0
278	142452.0	613.0	240.0	15.0
279	142957.0	614.0	180.0	15.0
280	143462.0	613.0	240.0	15.0
281	143967.0	613.0	240.0	15.0
282	144472.0	613.0	180.0	15.0
283	144976.0	611.0	240.0	15.0
284	145481.0	612.0	240.0	15.0
285	145986.0	612.0	180.0	15.0
286	146491.0	612.0	240.0	15.0
287	146996.0	611.0	240.0	15.0
288	147501.0	611.0	240.0	15.0
289	148005.0	613.0	180.0	15.0
290	148510.0	611.0	240.0	15.0
291	149014.0	611.0	240.0	15.0
292	149519.0	611.0	180.0	15.0
293	150024.0	613.0	240.0	15.0
294	150529.0	611.0	240.0	15.0
295	151033.0	610.0	180.0	15.0
296	151538.0	610.0	240.0	15.0
297	152043.0	610.0	240.0	15.0
298	152548.0	612.0	180.0	15.0
299	153053.0	610.0	240.0	15.0
300	153558.0	609.0	240.0	15.0
301	154062.0	609.0	180.0	15.0
302	154567.0	610.0	240.0	15.0
303	155072.0	609.0	240.0	15.0
304	155577.0	609.0	180.0	15.0
305	156081.0	609.0	240.0	15.0
306	156585.0	609.0	240.0	15.0
307	157090.0	609.0	240.0	15.0
308	157592.0	609.0	180.0	15.0
309	158097.0	608.0	240.0	15.0
310	158602.0	608.0	240.0	15.0
311	159107.0	609.0	180.0	15.0
312	159611.0	608.0	240.0	15.0
313	160116.0	608.0	240.0	15.0
314	160621.0	611.0	180.0	15.0
315	161125.0	608.0	240.0	15.0
316	161630.0	608.0	240.0	15.0
317	162135.0	610.0	180.0	15.0
318	162639.0	608.0	240.0	15.0
319	163144.0	608.0	240.0	15.0
320	163649.0	607.0	240.0	15.0
321	164154.0	607.0	180.0	15.0
322	164659.0	607.0	240.0	15.0
323	165164.0	607.0	240.0	15.0
324	165668.0	608.0	180.0	15.0
325	166173.0	608.0	240.0	15.0
326	166678.0	608.0	240.0	15.0
327	167183.0	607.0	180.0	15.0
328	167687.0	607.0	240.0	15.0
329	168192.0	608.0	240.0	15.0
330	168696.0	607.0	240.0	15.0
331	169198.0	607.0	180.0	15.0
332	169703.0	607.0	240.0	15.0
333	170208.0	607.0	240.0	15.0
334	170713.0	607.0	180.0	15.0
335	171217.0	607.0	240.0	15.0
336	171722.0	607.0	240.0	15.0
337	172227.0	607.0	180.0	15.0
338	172731.0	607.0	240.0	15.0
339	173236.0	607.0	240.0	15.0
340	173741.0	607.0	240.0	15.0
341	174245.0	607.0	180.0	15.0
342	174750.0	606.0	240.0	15.0
343	175255.0	607.0	240.0	15.0
344	175760.0	606.0	180.0	15.0
345	176265.0	607.0	240.0	15.0
346	176770.0	606.0	240.0	15.0
347	177274.0	607.0	180.0	15.0
348	177779.0	607.0	240.0	15.0
349	178283.0	606.0	240.0	15.0
350	178788.0	606.0	240.0	15.0
351	179290.0	607.0	180.0	15.0
352	179794.0	607.0	240.0	15.0
353	180299.0	607.0	240.0	15.0
354	180804.0	606.0	180.0	15.0
355	181309.0	607.0	240.0	15.0
356	181814.0	607.0	240.0	15.0
357	182319.0	607.0	180.0	15.0
358	182823.0	606.0	240.0	15.0
359	183327.0	606.0	240.0	15.0
360	183832.0	608.0	240.0	15.0
361	184334.0	606.0	180.0	15.0
362	184839.0	606.0	240.0	15.0
363	185344.0	604.0	240.0	15.0
364	185848.0	606.0	180.0	15.0
365	186353.0	606.0	240.0	15.0
366	186858.0	605.0	240.0	15.0
367	187363.0	607.0	180.0	15.0
368	187868.0	606.0	240.0	15.0
369	188371.0	606.0	240.0	15.0
370	188876.0	606.0	240.0	15.0
371	189381.0	606.0	180.0	15.0
372	189886.0	606.0	240.0	15.0
373	190388.0	605.0	240.0	15.0
374	190893.0	606.0	180.0	15.0
375	191397.0	606.0	240.0	15.0
376	191902.0	605.0	240.0	15.0
377	192407.0	605.0	180.0	15.0
378	192912.0	605.0	240.0	15.0
379	193417.0	605.0	240.0	15.0
380	193921.0	604.0	240.0	15.0
381	194425.0	605.0	180.0	15.0
382	194930.0	605.0	240.0	15.0
383	195435.0	605.0	240.0	15.0
384	195937.0	605.0	180.0	15.0
385	196442.0	604.0	240.0	15.0
386	196946.0	605.0	240.0	15.0
387	197451.0	605.0	180.0	15.0
388	197956.0	605.0	240.0	15.0
389	198461.0	605.0	240.0	15.0
390	198966.0	605.0	240.0	15.0
391	199471.0	605.0	180.0	15.0
392	199974.0	604.0	240.0	15.0
393	200479.0	604.0	240.0	15.0
394	200984.0	605.0	180.0	15.0
395	201489.0	603.0	240.0	15.0
396	201994.0	604.0	240.0	15.0
397	202499.0	604.0	180.0	15.0
398	203003.0	605.0	240.0	15.0
399	203508.0	603.0	240.0	15.0
400	204013.0	604.0	240.0	15.0
401	204518.0	604.0	180.0	15.0
402	205023.0	604.0	240.0	15.0
403	205528.0	604.0	240.0	15.0
404	206032.0	604.0	180.0	15.0
405	206536.0	605.0	240.0	15.0
406	207041.0	605.0	240.0	15.0
407	207546.0	604.0	180.0	15.0
408	208051.0	604.0	240.0	15.0
409	208556.0	605.0	240.0	15.0
410	209060.0	604.0	240.0	15.0
411	209565.0	605.0	180.0	15.0
412	210070.0	604.0	240.0	15.0
413	210575.0	604.0	240.0	15.0
414	211080.0	604.0	180.0	15.0
415	211585.0	605.0	240.0	15.0
416	212089.0	604.0	240.0	15.0
417	212594.0	605.0	180.0	15.0
418	213098.0	605.0	240.0	15.0
419	213603.0	604.0	240.0	15.0
420	214108.0	605.0	240.0	15.0
421	214612.0	604.0	180.0	15.0
422	215117.0	605.0	240.0	15.0
423	215622.0	604.0	240.0	15.0
424	216127.0	604.0	180.0	15.0
425	216632.0	604.0	240.0	15.0
426	217137.0	605.0	240.0	15.0
427	217641.0	605.0	180.0	15.0
428	218146.0	604.0	240.0	15.0
429	218651.0	605.0	240.0	15.0
430	219155.0	604.0	240.0	15.0
431	219660.0	604.0	180.0	15.0
432	220165.0	605.0	240.0	15.0
433	220669.0	605.0	240.0	15.0
434	221171.0	605.0	180.0	15.0
435	221676.0	605.0	240.0	15.0
436	222181.0	605.0	240.0	15.0
437	222686.0	605.0	180.0	15.0
438	223191.0	605.0	240.0	15.0
439	223695.0	605.0	240.0	15.0
440	224199.0	605.0	240.0	15.0
441	224704.0	605.0	180.0	15.0
442	225209.0	605.0	240.0	15.0
443	225714.0	605.0	240.0	15.0
444	226219.0	605.0	180.0	15.0
445	226723.0	604.0	240.0	15.0
446	227228.0	605.0	240.0	15.0
447	227733.0	605.0	180.0	15.0
448	228238.0	605.0	240.0	15.0
449	228743.0	605.0	240.0	15.0
450	229248.0	605.0	240.0	15.0
451	229752.0	605.0	180.0	15.0
452	230257.0	605.0	240.0	15.0
453	230762.0	605.0	240.0	15.0
454	231267.0	605.0	180.0	15.0
455	231772.0	605.0	240.0	15.0
456	232275.0	605.0	240.0	15.0
457	232780.0	604.0	180.0	15.0
458	233285.0	605.0	240.0	15.0
459	233787.0	605.0	240.0	15.0
460	234292.0	605.0	180.0	15.0
461	234797.0	604.0	240.0	15.0
462	235301.0	605.0	240.0	15.0
463	235806.0	605.0	240.0	15.0
464	236311.0	605.0	180.0	15.0
465	236816.0	605.0	240.0	15.0
466	237320.0	605.0	240.0	15.0
467	237825.0	605.0	180.0	15.0
468	238329.0	605.0	240.0	15.0
469	238834.0	605.0	240.0	15.0
470	239336.0	605.0	180.0	15.0
471	239841.0	605.0	240.0	15.0
472	240346.0	604.0	240.0	15.0
473	240850.0	605.0	180.0	15.0
474	241355.0	605.0	240.0	15.0
475	241860.0	605.0	240.0	15.0
476	242365.0	605.0	240.0	55.0
477	242869.0	603.0	240.0	55.0
478	243374.0	604.0	360.0	55.0
479	243878.0	605.0	360.0	55.0
480	244382.0	603.0	420.0	55.0
481	244887.0	604.0	420.0	55.0
482	245392.0	601.0	420.0	55.0
483	245896.0	602.0	420.0	55.0
484	246401.0	602.0	480.0	55.0
485	246904.0	602.0	480.0	55.0
486	247409.0	601.0	420.0	55.0
487	247913.0	600.0	480.0	55.0
488	248418.0	601.0	480.0	55.0
489	248922.0	599.0	480.0	55.0
490	249425.0	597.0	480.0	55.0
491	249930.0	602.0	480.0	55.0
492	250434.0	597.0	480.0	55.0
493	250939.0	596.0	480.0	55.0
494	251443.0	595.0	480.0	55.0
495	251948.0	595.0	480.0	55.0
496	252451.0	594.0	480.0	55.0
497	252956.0	594.0	480.0	55.0
498	253460.0	593.0	480.0	55.0
499	253965.0	592.0	480.0	55.0
500	254469.0	592.0	480.0	55.0
501	254973.0	591.0	480.0	55.0
502	255477.0	591.0	480.0	55.0
503	255982.0	590.0	480.0	55.0
504	256486.0	589.0	480.0	55.0
505	256991.0	589.0	480.0	55.0
506	257495.0	588.0	480.0	55.0
507	257999.0	587.0	480.0	55.0
508	258503.0	588.0	480.0	55.0
509	259008.0	588.0	480.0	55.0
510	259512.0	587.0	480.0	55.0
511	260017.0	585.0	480.0	55.0
512	260520.0	586.0	480.0	55.0
513	261025.0	586.0	480.0	55.0
514	261529.0	586.0	480.0	55.0
515	262034.0	585.0	480.0	55.0
516	262538.0	585.0	480.0	55.0
517	263043.0	584.0	480.0	55.0
518	263546.0	584.0	480.0	55.0
519	264051.0	583.0	480.0	55.0
520	264555.0	583.0	480.0	55.0
521	265060.0	583.0	480.0	55.0
522	265564.0	582.0	480.0	55.0
523	266068.0	583.0	480.0	55.0
524	266572.0	582.0	480.0	55.0
525	267077.0	583.0	480.0	55.0
526	267581.0	581.0	480.0	55.0
527	268086.0	581.0	480.0	55.0
528	268590.0	581.0	480.0	55.0
529	269094.0	580.0	480.0	55.0
530	269598.0	580.0	480.0	55.0
531	270103.0	580.0	480.0	55.0
532	270607.0	580.0	480.0	55.0
533	271112.0	580.0	480.0	55.0
534	271616.0	580.0	480.0	55.0
535	272120.0	579.0	480.0	55.0
536	272624.0	579.0	480.0	55.0
537	273129.0	579.0	480.0	55.0
538	273633.0	578.0	480.0	55.0
539	274138.0	579.0	480.0	55.0
540	274641.0	578.0	480.0	55.0
541	275146.0	578.0	480.0	55.0
542	275650.0	578.0	480.0	55.0
543	276155.0	580.0	480.0	55.0
544	276659.0	578.0	480.0	55.0
545	277164.0	577.0	480.0	55.0
546	277667.0	577.0	480.0	55.0
547	278172.0	575.0	480.0	55.0
548	278676.0	577.0	480.0	55.0
549	279181.0	576.0	480.0	55.0
550	279685.0	577.0	480.0	55.0
551	280189.0	575.0	480.0	55.0
552	280693.0	576.0	480.0	55.0
553	281198.0	577.0	480.0	55.0
554	281702.0	575.0	480.0	55.0
555	282207.0	575.0	480.0	55.0
556	282711.0	576.0	480.0	55.0
557	283214.0	576.0	540.0	55.0
558	283719.0	575.0	480.0	55.0
559	284223.0	575.0	480.0	55.0
560	284728.0	575.0	480.0	55.0
561	285232.0	575.0	480.0	55.0
562	285736.0	575.0	480.0	55.0
563	286240.0	575.0	480.0	55.0
564	286745.0	575.0	480.0	55.0
565	287249.0	575.0	480.0	55.0
566	287754.0	575.0	480.0	55.0
567	288258.0	574.0	480.0	55.0
568	288762.0	575.0	480.0	55.0
569	289266.0	574.0	480.0	55.0
570	289771.0	574.0	480.0	55.0
571	290275.0	575.0	480.0	55.0
572	290780.0	575.0	480.0	55.0
573	291283.0	574.0	480.0	55.0
574	291788.0	574.0	480.0	55.0
575	292292.0	573.0	480.0	55.0
576	292797.0	574.0	480.0	55.0
577	293301.0	574.0	480.0	55.0
578	293806.0	574.0	480.0	55.0
579	294309.0	574.0	480.0	55.0
580	294814.0	574.0	480.0	55.0
581	295318.0	574.0	480.0	55.0
582	295822.0	574.0	480.0	55.0
583	296327.0	573.0	480.0	55.0
584	296830.0	573.0	480.0	55.0
585	297335.0	572.0	480.0	55.0
586	297839.0	572.0	480.0	55.0
587	298344.0	570.0	480.0	55.0
588	298848.0	574.0	480.0	55.0
589	299353.0	573.0	480.0	55.0
590	299856.0	573.0	480.0	55.0
591	300361.0	573.0	480.0	55.0
592	300865.0	572.0	480.0	55.0
593	301370.0	573.0	480.0	55.0
594	301874.0	573.0	480.0	55.0
595	302379.0	572.0	480.0	55.0
596	302882.0	573.0	480.0	55.0
597	303387.0	573.0	480.0	55.0
598	303891.0	573.0	480.0	55.0
599	304395.0	573.0	480.0	55.0
600	304900.0	573.0	480.0	55.0
601	305403.0	574.0	480.0	55.0
602	305908.0	573.0	480.0	55.0
603	306412.0	572.0	480.0	55.0
604	306917.0	573.0	480.0	55.0
605	307421.0	572.0	480.0	55.0
606	307926.0	573.0	480.0	55.0
607	308429.0	573.0	480.0	55.0
608	308934.0	572.0	480.0	55.0
609	309438.0	572.0	480.0	55.0
610	309943.0	573.0	480.0	55.0
611	310447.0	564.0	480.0	55.0
612	310951.0	573.0	480.0	55.0
613	311455.0	572.0	540.0	55.0
614	311960.0	572.0	480.0	55.0
615	312464.0	572.0	480.0	55.0
616	312969.0	572.0	480.0	55.0
617	313473.0	572.0	480.0	55.0
618	313977.0	571.0	480.0	55.0
619	314481.0	573.0	480.0	55.0
620	314986.0	572.0	480.0	55.0
621	315490.0	573.0	480.0	55.0
622	315995.0	572.0	480.0	55.0
623	316498.0	572.0	480.0	55.0
624	317003.0	572.0	480.0	55.0
625	317507.0	572.0	480.0	55.0
626	318012.0	572.0	480.0	55.0
627	318516.0	572.0	480.0	55.0
628	319021.0	572.0	480.0	55.0
629	319524.0	570.0	480.0	55.0
630	320029.0	572.0	480.0	55.0
631	320533.0	573.0	480.0	55.0
632	321038.0	572.0	480.0	55.0
633	321542.0	570.0	480.0	55.0
634	322046.0	571.0	480.0	55.0
635	322550.0	570.0	480.0	55.0
636	323055.0	561.0	480.0	55.0
637	323559.0	572.0	480.0	55.0
638	324064.0	572.0	480.0	55.0
639	324568.0	572.0	480.0	55.0
640	325071.0	573.0	480.0	55.0
641	325576.0	572.0	480.0	55.0
642	326080.0	572.0	480.0	55.0
643	326585.0	572.0	480.0	55.0
644	327089.0	572.0	480.0	55.0
645	327593.0	572.0	480.0	55.0
646	328097.0	572.0	480.0	55.0
647	328602.0	571.0	480.0	55.0
648	329106.0	568.0	480.0	55.0
649	329611.0	572.0	480.0	55.0
650	330115.0	571.0	480.0	55.0
651	330619.0	570.0	480.0	55.0
652	331123.0	572.0	540.0	55.0
653	331628.0	572.0	480.0	55.0
654	332132.0	571.0	480.0	55.0
655	332637.0	572.0	480.0	55.0
656	333140.0	572.0	480.0	55.0
657	333645.0	572.0	480.0	55.0
658	334149.0	571.0	480.0	55.0
659	334654.0	571.0	480.0	55.0
660	335158.0	572.0	480.0	55.0
661	335663.0	572.0	480.0	55.0
662	336166.0	572.0	480.0	55.0
663	336671.0	572.0	480.0	55.0
664	337175.0	572.0	480.0	55.0
665	337680.0	571.0	480.0	55.0
666	338184.0	572.0	480.0	55.0
667	338689.0	572.0	480.0	55.0
668	339192.0	570.0	480.0	55.0
669	339697.0	572.0	480.0	55.0
670	340201.0	570.0	480.0	55.0
671	340706.0	572.0	480.0	55.0
672	341210.0	582.0	480.0	55.0
673	341714.0	571.0	480.0	55.0
674	342218.0	572.0	480.0	55.0
675	342723.0	572.0	480.0	55.0
676	343227.0	572.0	480.0	55.0
677	343732.0	571.0	480.0	55.0
678	344236.0	570.0	480.0	55.0
679	344740.0	572.0	480.0	55.0
680	345244.0	572.0	480.0	55.0
681	345749.0	571.0	480.0	55.0
682	346253.0	571.0	480.0	55.0
683	346757.0	573.0	480.0	55.0
684	347261.0	570.0	480.0	55.0
685	347765.0	570.0	480.0	55.0
686	348270.0	571.0	480.0	55.0
687	348774.0	572.0	480.0	55.0
688	349279.0	571.0	480.0	55.0
689	349783.0	569.0	480.0	55.0
690	350287.0	572.0	480.0	55.0
691	350791.0	571.0	480.0	55.0
692	351296.0	571.0	480.0	55.0
693	351800.0	571.0	540.0	55.0
694	352305.0	570.0	480.0	55.0
695	352808.0	571.0	480.0	55.0
696	353313.0	571.0	480.0	55.0
697	353817.0	571.0	480.0	55.0
698	354322.0	570.0	480.0	55.0
699	354826.0	571.0	480.0	55.0
700	355331.0	571.0	480.0	55.0
701	355834.0	571.0	480.0	55.0
702	356339.0	571.0	480.0	55.0
703	356843.0	571.0	480.0	55.0
704	357348.0	570.0	480.0	55.0
705	357852.0	570.0	480.0	55.0
706	358356.0	570.0	480.0	55.0
707	358860.0	570.0	480.0	55.0
708	359365.0	570.0	480.0	55.0
709	359869.0	572.0	480.0	55.0
710	360374.0	570.0	480.0	55.0
711	360878.0	570.0	480.0	55.0
712	361382.0	570.0	480.0	55.0
713	361886.0	571.0	480.0	55.0
714	362391.0	571.0	480.0	95.0
715	362895.0	570.0	600.0	95.0
716	363399.0	570.0	600.0	95.0
717	363902.0	569.0	720.0	95.0
718	364406.0	570.0	720.0	95.0
719	364910.0	568.0	780.0	95.0
720	365414.0	564.0	780.0	95.0
721	365918.0	567.0	840.0	95.0
722	366420.0	561.0	840.0	95.0
723	366924.0	565.0	840.0	95.0
724	367428.0	565.0	840.0	95.0
725	367932.0	563.0	840.0	95.0
726	368435.0	563.0	900.0	95.0
727	368939.0	564.0	840.0	95.0
728	369442.0	563.0	900.0	95.0
729	369946.0	562.0	840.0	95.0
730	370449.0	561.0	900.0	95.0
731	370953.0	560.0	900.0	95.0
732	371457.0	560.0	840.0	95.0
733	371960.0	560.0	900.0	95.0
734	372463.0	558.0	900.0	95.0
735	372967.0	559.0	840.0	95.0
736	373471.0	558.0	900.0	95.0
737	373975.0	556.0	900.0	95.0
738	374477.0	558.0	900.0	95.0
739	374981.0	557.0	840.0	95.0
740	375485.0	557.0	900.0	95.0
741	375988.0	555.0	900.0	95.0
742	376492.0	556.0	900.0	95.0
743	376995.0	554.0	840.0	95.0
744	377499.0	555.0	900.0	95.0
745	378002.0	554.0	900.0	95.0
746	378506.0	554.0	900.0	95.0
747	379010.0	552.0	840.0	95.0
748	379513.0	552.0	900.0	95.0
749	380016.0	552.0	900.0	95.0
750	380520.0	553.0	900.0	95.0
751	381024.0	551.0	840.0	95.0
752	381527.0	551.0	900.0	95.0
753	382030.0	551.0	900.0	95.0
754	382534.0	550.0	900.0	95.0
755	383038.0	551.0	840.0	95.0
756	383541.0	554.0	900.0	95.0
757	384045.0	549.0	900.0	95.0
758	384548.0	548.0	900.0	95.0
759	385051.0	549.0	900.0	95.0
760	385555.0	547.0	840.0	95.0
761	386059.0	549.0	900.0	95.0
762	386563.0	548.0	900.0	95.0
763	387065.0	548.0	900.0	95.0
764	387569.0	548.0	840.0	95.0
765	388073.0	547.0	900.0	95.0
766	388577.0	546.0	900.0	95.0
767	389080.0	547.0	900.0	95.0
