	time	resistance	FanCount	dTemp
385	90148.0	515.0	7.0	-0.7230437714594018
386	90379.0	516.0	5.0	-0.6438152534788628
387	90610.0	515.0	6.0	-0.7230437714594018
388	90841.0	516.0	6.0	-0.6438152534788628
389	91071.0	516.0	5.0	-0.6438152534788628
390	91303.0	516.0	5.0	-0.6438152534788628
391	91534.0	517.0	4.0	-0.5645419281696036
392	91765.0	517.0	5.0	-0.5645419281696036
393	91996.0	516.0	6.0	-0.6438152534788628
394	92226.0	517.0	5.0	-0.5645419281696036
395	92459.0	517.0	4.0	-0.5645419281696036
396	92690.0	519.0	4.0	-0.4058582754896065
397	92921.0	517.0	5.0	-0.5645419281696036
398	93152.0	517.0	4.0	-0.5645419281696036
399	93382.0	519.0	4.0	-0.4058582754896065
400	93614.0	518.0	5.0	-0.4852231508842806
401	93845.0	518.0	4.0	-0.4852231508842806
402	94076.0	520.0	3.0	-0.3264466543353137
403	94307.0	520.0	4.0	-0.3264466543353137
404	94538.0	520.0	4.0	-0.3264466543353137
405	94770.0	519.0	4.0	-0.4058582754896065
406	95000.0	520.0	4.0	-0.3264466543353137
407	95232.0	521.0	3.0	-0.24698763822283354
408	95462.0	520.0	4.0	-0.3264466543353137
409	95693.0	522.0	3.0	-0.16748057637391867
410	95924.0	522.0	3.0	-0.16748057637391867
411	96175.0	521.0	4.0	-0.24698763822283354
412	96405.0	519.0	3.0	-0.4058582754896065
413	96637.0	522.0	3.0	-0.16748057637391867
414	96868.0	522.0	3.0	-0.16748057637391867
415	97100.0	524.0	2.0	-0.008319704266853023
416	97332.0	522.0	3.0	-0.16748057637391867
417	97563.0	523.0	3.0	-0.08792481639932248
418	97795.0	525.0	2.0	0.07133541573023194
419	98025.0	524.0	2.0	-0.008319704266853023
420	98256.0	524.0	3.0	-0.008319704266853023
421	98487.0	526.0	2.0	0.1510412010053983
422	98717.0	526.0	2.0	0.1510412010053983
423	98948.0	525.0	3.0	0.07133541573023194
424	99179.0	525.0	2.0	0.07133541573023194
425	99410.0	527.0	2.0	0.23079831071106582
426	99642.0	527.0	2.0	0.23079831071106582
427	99873.0	528.0	2.0	0.31060740577061097
428	100105.0	526.0	3.0	0.1510412010053983
429	100336.0	526.0	2.0	0.1510412010053983
430	100568.0	526.0	2.0	0.1510412010053983
431	100799.0	531.0	2.0	0.5503532395581487
432	101030.0	531.0	2.0	0.5503532395581487
433	101262.0	528.0	3.0	0.31060740577061097
434	101494.0	531.0	2.0	0.5503532395581487
435	101725.0	532.0	2.0	0.6303769218321236
436	101956.0	528.0	3.0	0.31060740577061097
437	102188.0	533.0	2.0	0.7104559217884798
438	102418.0	530.0	3.0	0.4703842046961313
439	102649.0	530.0	3.0	0.4703842046961313
440	102880.0	533.0	2.0	0.7104559217884798
441	103111.0	533.0	3.0	0.7104559217884798
442	103343.0	531.0	3.0	0.5503532395581487
443	103573.0	534.0	3.0	0.7905909116663565
444	103805.0	535.0	3.0	0.8707825657076569
445	104037.0	533.0	3.0	0.7104559217884798
446	104269.0	532.0	4.0	0.6303769218321236
447	104501.0	536.0	3.0	0.9510315601904153
448	104731.0	534.0	4.0	0.7905909116663565
449	104962.0	534.0	3.0	0.7905909116663565
450	105192.0	536.0	4.0	0.9510315601904153
451	105424.0	536.0	4.0	0.9510315601904153
452	105656.0	534.0	4.0	0.7905909116663565
453	105887.0	533.0	5.0	0.7104559217884798
454	106119.0	535.0	4.0	0.8707825657076569
455	106349.0	535.0	5.0	0.8707825657076569
456	106582.0	533.0	5.0	0.7104559217884798
457	106813.0	536.0	4.0	0.9510315601904153
458	107044.0	536.0	5.0	0.9510315601904153
459	107276.0	533.0	5.0	0.7104559217884798
460	107508.0	533.0	5.0	0.7104559217884798
461	107740.0	533.0	6.0	0.7104559217884798
462	107970.0	533.0	6.0	0.7104559217884798
463	108203.0	534.0	6.0	0.7905909116663565
464	108434.0	535.0	5.0	0.8707825657076569
465	108666.0	534.0	7.0	0.7905909116663565
466	108898.0	533.0	6.0	0.7104559217884798
467	109129.0	536.0	6.0	0.9510315601904153
468	109361.0	530.0	6.0	0.4703842046961313
469	109592.0	535.0	7.0	0.8707825657076569
470	109824.0	536.0	6.0	0.9510315601904153
471	110055.0	534.0	7.0	0.7905909116663565
472	110287.0	532.0	6.0	0.6303769218321236
473	110519.0	538.0	7.0	1.111704285979215
474	110749.0	537.0	7.0	1.031338573463188
475	110981.0	535.0	8.0	0.8707825657076569
476	111212.0	532.0	7.0	0.6303769218321236
477	111444.0	532.0	8.0	0.6303769218321236
478	111676.0	535.0	7.0	0.8707825657076569
479	111907.0	534.0	8.0	0.7905909116663565
480	112139.0	534.0	8.0	0.7905909116663565
481	112370.0	533.0	8.0	0.7104559217884798
482	112601.0	535.0	8.0	0.8707825657076569
483	112832.0	534.0	9.0	0.7905909116663565
484	113064.0	527.0	9.0	0.23079831071106582
485	113296.0	532.0	8.0	0.6303769218321236
486	113527.0	531.0	9.0	0.5503532395581487
487	113758.0	530.0	9.0	0.4703842046961313
488	113988.0	534.0	9.0	0.7905909116663565
489	114220.0	532.0	9.0	0.6303769218321236
490	114450.0	528.0	10.0	0.31060740577061097
491	114682.0	528.0	9.0	0.31060740577061097
492	114913.0	532.0	9.0	0.6303769218321236
493	115145.0	530.0	10.0	0.4703842046961313
494	115376.0	529.0	10.0	0.3904691489111656
495	115607.0	529.0	10.0	0.3904691489111656
496	115840.0	526.0	9.0	0.1510412010053983
497	116070.0	528.0	10.0	0.31060740577061097
498	116302.0	525.0	11.0	0.07133541573023194
499	116534.0	524.0	10.0	-0.008319704266853023
500	116764.0	525.0	10.0	0.07133541573023194
501	116996.0	525.0	10.0	0.07133541573023194
502	117227.0	528.0	9.0	0.31060740577061097
503	117459.0	524.0	11.0	-0.008319704266853023
504	117691.0	525.0	10.0	0.07133541573023194
505	117923.0	523.0	11.0	-0.08792481639932248
506	118154.0	523.0	10.0	-0.08792481639932248
507	118385.0	527.0	10.0	0.23079831071106582
508	118617.0	522.0	11.0	-0.16748057637391867
509	118848.0	526.0	10.0	0.1510412010053983
510	119080.0	527.0	11.0	0.23079831071106582
511	119312.0	521.0	11.0	-0.24698763822283354
512	119544.0	523.0	10.0	-0.08792481639932248
513	119776.0	521.0	11.0	-0.24698763822283354
514	120007.0	524.0	10.0	-0.008319704266853023
